time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,geom,location,address,state,country
2022-10-12T03:54:41.787Z,-15.9556,-72.7384,93.302,4.1,mb,24.0,133.0,3.319,0.56,us,us6000isx3,2022-10-12T23:50:26.040Z,southern Peru,earthquake,4.34,13.824,0.213,6.0,reviewed,us,us,"-72.7384,-15.9556","Escoya, Chuquibamba, Condesuyos, Arequipa, Perú","{'isolated_dwelling': 'Escoya', 'town': 'Chuquibamba', 'region': 'Condesuyos', 'state': 'Arequipa', 'ISO3166-2-lvl4': 'PE-ARE', 'country': 'Perú', 'country_code': 'pe'}",Arequipa,Perú
2022-10-12T03:52:38.085Z,61.3096,-147.6652,22.5,1.4,ml,,,,1.03,ak,ak022d3e9fq8,2022-10-12T03:54:36.848Z,"55 km S of Glacier View, Alaska",earthquake,,0.4,,,automatic,ak,ak,"-147.6652,61.3096","Chugach, Alaska, United States","{'county': 'Chugach', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T03:49:33.831Z,39.3558,-76.9148,2.475,2.0,mb_lg,28.0,50.0,0.079,0.29,us,us6000isx1,2022-10-13T02:07:18.943Z,"4 km ESE of Sykesville, Maryland",earthquake,1.32,4.474,0.193,7.0,reviewed,us,us,"-76.9148,39.3558","Henryton Hospital Road, Carroll County, Maryland, 21104, United States","{'road': 'Henryton Hospital Road', 'county': 'Carroll County', 'state': 'Maryland', 'ISO3166-2-lvl4': 'US-MD', 'postcode': '21104', 'country': 'United States', 'country_code': 'us'}",Maryland,United States
2022-10-12T03:47:10.280Z,35.8998333,-117.7598333,8.27,1.41,ml,15.0,108.0,0.0682,0.19,ci,ci40359528,2022-10-12T03:50:45.110Z,"14km ESE of Little Lake, CA",earthquake,0.39,0.94,0.145,16.0,automatic,ci,ci,"-117.7598333,35.8998333","Inyo County, California, United States","{'county': 'Inyo County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T03:46:26.750Z,41.808,-112.4323333,0.62,0.52,md,5.0,243.0,0.138,0.17,uu,uu60520107,2022-10-12T15:39:35.120Z,"1 km NE of Howell, Utah",earthquake,2.22,11.85,0.127,4.0,reviewed,uu,uu,"-112.4323333,41.808","Howell, Box Elder County, Utah, 84316, United States","{'village': 'Howell', 'county': 'Box Elder County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'postcode': '84316', 'country': 'United States', 'country_code': 'us'}",Utah,United States
2022-10-12T03:43:02.920Z,33.5091667,-116.5158333,10.1,0.32,ml,12.0,98.0,0.04984,0.09,ci,ci40359520,2022-10-12T03:46:27.923Z,"16km ESE of Anza, CA",earthquake,0.34,0.61,0.304,4.0,automatic,ci,ci,"-116.5158333,33.5091667","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T03:39:46.520Z,33.7141667,-116.8218333,15.56,0.5,ml,9.0,181.0,0.0867,0.05,ci,ci40359512,2022-10-13T00:25:29.075Z,"8km ESE of Valle Vista, CA",earthquake,0.38,0.34,0.14,10.0,reviewed,ci,ci,"-116.8218333,33.7141667","Rouse Hill Road, Riverside County, California, United States","{'road': 'Rouse Hill Road', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T03:37:29.019Z,63.4645,-147.8368,5.2,0.6,ml,,,,0.5,ak,ak022d3e671j,2022-10-12T09:11:56.098Z,"56 km E of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak,"-147.8368,63.4645","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T03:37:17.775Z,31.65225681,-104.2378177,7.57121582,2.9,ml,52.0,65.0,0.03014245313,0.2,tx,tx2022tzea,2022-10-12T23:26:15.040Z,"56 km NW of Toyah, Texas",earthquake,0.6330520289,0.7494849857,0.0,7.0,reviewed,tx,tx,"-104.2378177,31.65225681","Culberson County, Texas, United States","{'county': 'Culberson County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-12T03:35:33.350Z,19.1686668395996,-155.495330810547,30.4799995422363,1.99000001,md,38.0,109.0,,0.119999997,hv,hv73175222,2022-10-12T03:38:51.380Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.68,0.829999983,1.02999997,15.0,automatic,hv,hv,"-155.495330810547,19.1686668395996","Mamalahoa Highway, Hawaiʻi County, Hawaii, 96777, United States","{'road': 'Mamalahoa Highway', 'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'postcode': '96777', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T03:26:52.750Z,35.9475,-97.875,6.78,1.96,ml,92.0,43.0,0.09178198924,0.2,ok,ok2022tzds,2022-10-12T12:20:49.981Z,"4 km SE of Dover, Oklahoma",earthquake,,0.4,0.22,38.0,reviewed,ok,ok,"-97.875,35.9475","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-12T03:23:39.530Z,38.8073349,-122.8193359,0.22,0.35,md,8.0,102.0,0.007841,0.01,nc,nc73792461,2022-10-12T03:25:12.805Z,"6km WNW of The Geysers, CA",earthquake,0.32,0.88,,1.0,automatic,nc,nc,"-122.8193359,38.8073349","Big Geysers Road, Sonoma County, California, United States","{'road': 'Big Geysers Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T03:08:06.880Z,60.4908,-147.3588,21.0,1.5,ml,,,,0.17,ak,ak022d3dzxtc,2022-10-12T03:09:36.623Z,Southern Alaska,earthquake,,0.4,,,automatic,ak,ak,"-147.3588,60.4908","Chugach, Alaska, United States","{'county': 'Chugach', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T03:00:29.790Z,35.7225,-117.5591667,7.68,0.75,ml,15.0,150.0,0.09813,0.12,ci,ci40359504,2022-10-13T01:11:34.593Z,"15km WSW of Searles Valley, CA",earthquake,0.26,1.03,0.17,8.0,reviewed,ci,ci,"-117.5591667,35.7225","CAL Fire San Bernardino Unit, California, United States","{'county': 'CAL Fire San Bernardino Unit', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T03:00:18.500Z,38.7975006,-122.7488327,1.36,1.23,md,18.0,96.0,0.009055,0.03,nc,nc73792451,2022-10-12T03:33:14.361Z,"2km NNE of The Geysers, CA",earthquake,0.27,0.58,0.07,6.0,automatic,nc,nc,"-122.7488327,38.7975006","Lake County, California, 96426, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '96426', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T02:45:47.110Z,33.9541667,-116.6471667,15.57,1.48,ml,65.0,33.0,0.06034,0.12,ci,ci40359496,2022-10-13T01:09:39.780Z,"11km WNW of Garnet, CA",earthquake,0.11,0.31,0.232,25.0,reviewed,ci,ci,"-116.6471667,33.9541667","Whitewater Canyon Road, Bonnie Bell, Riverside County, California, United States","{'road': 'Whitewater Canyon Road', 'hamlet': 'Bonnie Bell', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T02:42:55.270Z,33.1943333,-92.6481667,0.09,1.28,md,7.0,120.0,0.1313,0.13,nm,nm60163943,2022-10-12T13:32:32.500Z,"2 km SE of El Dorado, Arkansas",earthquake,0.41,0.13,0.044,6.0,reviewed,nm,nm,"-92.6481667,33.1943333","Bouldware Temple, South Quaker Avenue, El Dorado, Union County, Arkansas, 71730, United States","{'amenity': 'Bouldware Temple', 'road': 'South Quaker Avenue', 'town': 'El Dorado', 'county': 'Union County', 'state': 'Arkansas', 'ISO3166-2-lvl4': 'US-AR', 'postcode': '71730', 'country': 'United States', 'country_code': 'us'}",Arkansas,United States
2022-10-12T02:42:13.055Z,36.6654,-116.2658,6.1,-0.3,ml,5.0,279.63,0.074,0.0949,nn,nn00849110,2022-10-12T22:32:43.356Z,"51 km ESE of Beatty, Nevada",earthquake,,4.9,0.01,2.0,reviewed,nn,nn,"-116.2658,36.6654","Nye County, Nevada, United States","{'county': 'Nye County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-12T02:28:12.310Z,38.8336678,-122.7981644,2.22,0.22,md,8.0,95.0,0.007728,0.02,nc,nc73792441,2022-10-12T02:29:48.427Z,"7km W of Cobb, CA",earthquake,0.47,0.89,0.15,2.0,automatic,nc,nc,"-122.7981644,38.8336678","Lake County, California, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T02:25:26.840Z,38.8050003,-122.7819977,3.24,0.35,md,8.0,113.0,0.01081,0.01,nc,nc73792436,2022-10-12T02:27:03.036Z,"4km NW of The Geysers, CA",earthquake,0.49,1.18,,1.0,automatic,nc,nc,"-122.7819977,38.8050003","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T02:15:10.600Z,33.6911667,-116.7038333,17.77,0.49,ml,20.0,62.0,0.02173,0.09,ci,ci40359488,2022-10-13T00:50:07.073Z,"6km SSE of Idyllwild, CA",earthquake,0.3,0.27,0.098,8.0,reviewed,ci,ci,"-116.7038333,33.6911667","Bonita Vista Road, Riverside County, California, 92561, United States","{'road': 'Bonita Vista Road', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92561', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T02:11:25.430Z,38.8320007,-122.7963333,1.76,0.46,md,9.0,77.0,0.007926,0.03,nc,nc73792426,2022-10-12T02:13:02.076Z,"6km W of Cobb, CA",earthquake,0.39,1.07,0.39,2.0,automatic,nc,nc,"-122.7963333,38.8320007","Lake County, California, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T02:09:27.992Z,-6.1424,131.5083,68.749,4.5,mb,33.0,89.0,1.84,0.59,us,us6000iswc,2022-10-12T02:27:20.040Z,"149 km WSW of Tual, Indonesia",earthquake,7.93,8.279,0.115,22.0,reviewed,us,us,"131.5083,-6.1424","Maluku, Indonesia","{'state': 'Maluku', 'ISO3166-2-lvl4': 'ID-MA', 'country': 'Indonesia', 'country_code': 'id'}",Maluku,Indonesia
2022-10-12T01:41:19.409Z,38.1706,-117.831,8.1,1.2,ml,18.0,147.66,0.106,0.1647,nn,nn00849062,2022-10-12T16:27:13.080Z,"34 km SE of Mina, Nevada",earthquake,,1.9,0.39,6.0,reviewed,nn,nn,"-117.831,38.1706","Esmeralda County, Nevada, United States","{'county': 'Esmeralda County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-12T01:39:03.268Z,37.6877,-116.0041,4.5,0.8,ml,13.0,309.27,0.464,0.1529,nn,nn00849109,2022-10-12T22:26:31.034Z,Nevada,earthquake,,5.0,0.26,7.0,reviewed,nn,nn,"-116.0041,37.6877","Nye County, Nevada, United States","{'county': 'Nye County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-12T01:38:46.790Z,41.7831667,-112.4545,-1.21,0.22,md,5.0,123.0,0.1122,0.04,uu,uu60520097,2022-10-12T15:36:24.880Z,"1 km SSW of Howell, Utah",earthquake,0.81,2.6,0.276,4.0,reviewed,uu,uu,"-112.4545,41.7831667","18000 West Road, Howell, Box Elder County, Utah, 84316, United States","{'road': '18000 West Road', 'village': 'Howell', 'county': 'Box Elder County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'postcode': '84316', 'country': 'United States', 'country_code': 'us'}",Utah,United States
2022-10-12T01:35:30.550Z,19.4291666666667,-155.603,-1.31,2.08,ml,10.0,87.0,,0.1,hv,hv73175162,2022-10-12T01:53:24.870Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.39,0.165671106635883,9.0,reviewed,hv,hv,"-155.603,19.4291666666667","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T01:34:17.638Z,37.7109,-115.9698,16.8,0.8,ml,9.0,243.9,0.189,0.1766,nn,nn00849108,2022-10-12T22:07:57.297Z,Nevada,earthquake,,1.8,1.63,6.0,reviewed,nn,nn,"-115.9698,37.7109","Nye County, Nevada, United States","{'county': 'Nye County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-12T01:31:01.730Z,19.3264999389648,-155.17317199707,2.40000009536743,1.72000003,md,28.0,94.0,,0.209999993,hv,hv73175152,2022-10-12T01:34:19.630Z,"14 km SSE of Volcano, Hawaii",earthquake,0.5,1.24000001,0.879999995,11.0,automatic,hv,hv,"-155.17317199707,19.3264999389648","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T01:24:45.430Z,55.3358333333333,-162.0715,0.94,0.93,ml,6.0,277.0,,0.23,av,av91693816,2022-10-12T21:24:37.230Z,"34 km NNE of King Cove, Alaska",earthquake,3.51,2.06,0.228073786971293,5.0,reviewed,av,av,"-162.0715,55.3358333333333","Aleutians East, Alaska, United States","{'county': 'Aleutians East', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T01:24:40.930Z,33.8551667,-118.2841667,10.89,1.32,ml,22.0,68.0,0.02231,0.25,ci,ci40359480,2022-10-13T00:47:21.323Z,"3km N of Carson, CA",earthquake,0.39,0.52,0.28,19.0,reviewed,ci,ci,"-118.2841667,33.8551667","Harbor Freeway, West Carson, Los Angeles County, California, 90745, United States","{'road': 'Harbor Freeway', 'suburb': 'West Carson', 'county': 'Los Angeles County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90745', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T01:23:43.010Z,60.437,-152.7585,11.29,-0.51,ml,7.0,174.0,,0.09,av,av91074383,2022-10-12T22:25:21.690Z,"74 km NW of Ninilchik, Alaska",earthquake,0.58,0.43,0.257185405876833,7.0,reviewed,av,av,"-152.7585,60.437","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T01:23:37.050Z,55.3706666666667,-162.037666666667,3.61,0.3,ml,8.0,170.0,,0.19,av,av91074378,2022-10-12T21:29:44.800Z,"38 km NNE of King Cove, Alaska",earthquake,0.53,31.61,0.223284513978672,9.0,reviewed,av,av,"-162.037666666667,55.3706666666667","Aleutians East, Alaska, United States","{'county': 'Aleutians East', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T01:22:52.533Z,-23.7021,-179.841,521.209,4.9,mb,62.0,105.0,5.798,0.86,us,us6000isw5,2022-10-12T01:40:28.040Z,south of the Fiji Islands,earthquake,10.74,4.946,0.07,64.0,reviewed,us,us,"-179.841,-23.7021",,0,0,0
2022-10-12T01:21:33.040Z,33.8378333,-118.2661667,10.75,2.52,ml,69.0,61.0,0.02981,0.26,ci,ci40359472,2022-10-13T00:39:22.040Z,"2km ENE of Carson, CA",earthquake,0.24,0.39,0.197,26.0,reviewed,ci,ci,"-118.2661667,33.8378333","Stadium Way, Keystone, Carson, Los Angeles County, California, 90745, United States","{'road': 'Stadium Way', 'suburb': 'Keystone', 'city': 'Carson', 'county': 'Los Angeles County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '90745', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T01:14:44.680Z,17.9925,-66.8888333333333,15.57,1.71,md,7.0,111.0,,0.09,pr,pr71376383,2022-10-12T01:38:30.760Z,"1 km N of Maria Antonia, Puerto Rico",earthquake,0.62,0.75,,1.0,reviewed,pr,pr,"-66.8888333333333,17.9925","Susúa Baja, Guánica, Puerto Rico, 00653, United States","{'suburb': 'Susúa Baja', 'city_district': 'Susúa Baja', 'town': 'Guánica', 'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'postcode': '00653', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-12T01:14:17.240Z,32.5063333,-117.116,16.68,1.59,ml,22.0,221.0,0.05227,0.1,ci,ci40359464,2022-10-13T00:10:33.469Z,"8km SW of San Ysidro, CA",earthquake,0.27,0.26,0.214,16.0,reviewed,ci,ci,"-117.116,32.5063333","Carretera a Ensenada, Playas de Tijuana Secc Costa Hermosa, Municipio de Tijuana, Baja California, 22667, México","{'road': 'Carretera a Ensenada', 'neighbourhood': 'Playas de Tijuana Secc Costa Hermosa', 'county': 'Municipio de Tijuana', 'state': 'Baja California', 'ISO3166-2-lvl4': 'MX-BCN', 'postcode': '22667', 'country': 'México', 'country_code': 'mx'}",Baja California,México
2022-10-12T01:11:43.180Z,41.774,-112.4575,7.16,1.23,md,16.0,82.0,0.103,0.11,uu,uu60520092,2022-10-12T15:36:58.490Z,"2 km SSW of Howell, Utah",earthquake,0.28,1.06,0.203,12.0,reviewed,uu,uu,"-112.4575,41.774","18000 West Road, Howell, Box Elder County, Utah, 84316, United States","{'road': '18000 West Road', 'village': 'Howell', 'county': 'Box Elder County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'postcode': '84316', 'country': 'United States', 'country_code': 'us'}",Utah,United States
2022-10-12T01:11:03.090Z,33.2876667,-116.081,2.09,0.86,ml,21.0,94.0,0.143,0.19,ci,ci40359456,2022-10-12T23:59:13.339Z,"12km W of Salton City, CA",earthquake,0.29,0.67,0.112,10.0,reviewed,ci,ci,"-116.081,33.2876667","Palm Wash, Imperial County, California, United States","{'road': 'Palm Wash', 'county': 'Imperial County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T01:10:12.562Z,43.6596,138.9432,237.199,4.3,mb,63.0,37.0,2.678,0.5,us,us6000isw3,2022-10-12T01:25:34.040Z,"148 km WNW of Iwanai, Japan",earthquake,8.42,8.711,0.057,86.0,reviewed,us,us,"138.9432,43.6596",,0,0,0
2022-10-12T01:02:46.766Z,65.0534,-148.4309,1.4,1.1,ml,,,,0.94,ak,ak022d3crvdw,2022-10-12T01:04:54.702Z,"30 km NW of Ester, Alaska",earthquake,,0.5,,,automatic,ak,ak,"-148.4309,65.0534","Fairbanks North Star, Alaska, United States","{'county': 'Fairbanks North Star', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T01:02:11.796Z,36.7069,-116.3316,9.4,0.2,ml,23.0,102.5,0.021,0.1132,nn,nn00849060,2022-10-12T17:35:34.335Z,"44 km ESE of Beatty, Nevada",earthquake,,0.7,1.05,11.0,reviewed,nn,nn,"-116.3316,36.7069","Nye County, Nevada, United States","{'county': 'Nye County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-12T00:59:19.160Z,38.8328323,-122.8178329,1.53,0.85,md,9.0,84.0,0.0112,0.01,nc,nc73792411,2022-10-12T01:00:53.985Z,"8km NW of The Geysers, CA",earthquake,0.4,0.79,,1.0,automatic,nc,nc,"-122.8178329,38.8328323","Black Oaks, Sonoma County, California, United States","{'hamlet': 'Black Oaks', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T00:54:54.740Z,38.8346672,-122.8024979,1.96,0.82,md,15.0,57.0,0.0102,0.02,nc,nc73792406,2022-10-12T00:56:28.384Z,"7km WNW of Cobb, CA",earthquake,0.26,0.58,0.28,3.0,automatic,nc,nc,"-122.8024979,38.8346672","Sonoma County, California, United States","{'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T00:53:12.420Z,47.5515,-122.31166666666668,29.6,1.41,ml,35.0,69.0,0.04256,0.2,uw,uw61878407,2022-10-12T04:51:06.730Z,"5 km NE of White Center, Washington",earthquake,0.28,0.61,0.1339196500257422,29.0,reviewed,uw,uw,"-122.31166666666668,47.5515","5564, 16th Avenue South, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States","{'house_number': '5564', 'road': '16th Avenue South', 'neighbourhood': 'Van Asselt', 'suburb': 'Georgetown', 'city': 'Seattle', 'county': 'King County', 'state': 'Washington', 'ISO3166-2-lvl4': 'US-WA', 'postcode': '98108', 'country': 'United States', 'country_code': 'us'}",Washington,United States
2022-10-12T00:50:28.430Z,41.7791667,-112.4538333,4.08,0.93,md,10.0,121.0,0.1082,0.13,uu,uu60520087,2022-10-12T15:26:06.530Z,Utah,earthquake,0.63,2.5,0.185,9.0,reviewed,uu,uu,"-112.4538333,41.7791667","14689, 18000 West Road, Howell, Box Elder County, Utah, 84316, United States","{'house_number': '14689', 'road': '18000 West Road', 'village': 'Howell', 'county': 'Box Elder County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'postcode': '84316', 'country': 'United States', 'country_code': 'us'}",Utah,United States
